L,a,b,hex_srgb
33.0,64.0,18.0,#A50035
33.0,66.0,-14.0,#9E0065
33.0,68.0,-30.0,#99007E
33.0,70.0,44.0,#AF000C
33.0,72.0,-16.0,#A50069
33.0,74.0,34.0,#B2001E
33.0,78.0,-104.0,#2D03FA
33.0,82.0,-74.0,#8500C7
33.0,84.0,-8.0,#B5005D
33.0,86.0,-62.0,#9900B3
33.0,88.0,-78.0,#8A00CD
33.0,94.0,-100.0,#6F00F3
33.0,94.0,-64.0,#A200B6
33.0,94.0,2.0,#C3004F
33.0,96.0,-58.0,#AA00AC
33.0,96.0,-10.0,#C20061
33.0,98.0,-52.0,#B100A2
33.0,98.0,-32.0,#BC0082
33.0,104.0,-92.0,#9100E6
33.0,104.0,-60.0,#B300B0
33.0,110.0,-72.0,#B100C4
33.0,114.0,-82.0,#AD00D5
33.0,118.0,-92.0,#A800E6
33.0,120.0,-100.0,#A000F4
34.0,-64.0,-28.0,#00667B
34.0,-60.0,-16.0,#006468
34.0,-58.0,14.0,#006338
34.0,-42.0,-48.0,#00639C
34.0,-40.0,10.0,#005E3F
34.0,-40.0,18.0,#005E32
34.0,-38.0,-20.0,#00606F
34.0,-36.0,-50.0,#0062A0
34.0,-30.0,-54.0,#0061A6
34.0,-28.0,36.0,#315A0F
34.0,-24.0,-58.0,#005FAD
34.0,-22.0,34.0,#3C5814
34.0,-18.0,-60.0,#005EB0
34.0,-16.0,-10.0,#1D585F
34.0,-14.0,36.0,#4B5510
34.0,-10.0,-14.0,#295666
34.0,-10.0,2.0,#3F544D
34.0,-2.0,-38.0,#00548C
34.0,0.0,-24.0,#335276
34.0,0.0,-12.0,#455163
34.0,0.0,2.0,#51504D
34.0,10.0,58.0,#6F4900
34.0,28.0,-26.0,#67407A
34.0,28.0,4.0,#7A3D4B
34.0,28.0,28.0,#813C25
34.0,30.0,-88.0,#004BE1
34.0,32.0,-36.0,#643E8A
34.0,34.0,8.0,#833745
34.0,34.0,48.0,#8A3500
34.0,40.0,-18.0,#7F336D
34.0,40.0,22.0,#8E2F2F
34.0,42.0,-92.0,#0043E8
34.0,42.0,58.0,#942B00
34.0,48.0,-94.0,#003EEB
34.0,50.0,-88.0,#003AE1
34.0,50.0,-46.0,#762C9A
34.0,52.0,22.0,#9C1A30
34.0,54.0,-54.0,#7328A7
34.0,56.0,-90.0,#0033E4
34.0,56.0,58.0,#A40900
34.0,58.0,10.0,#A00643
34.0,60.0,-64.0,#7021B8
34.0,60.0,-56.0,#7B1DAB
34.0,60.0,24.0,#A5002E
34.0,60.0,48.0,#A70001
34.0,62.0,-50.0,#8414A1
34.0,64.0,-44.0,#8D0697
34.0,64.0,30.0,#AA0025
34.0,68.0,-78.0,#6815D0
34.0,68.0,-52.0,#8B00A4
34.0,68.0,58.0,#B10000
34.0,70.0,-46.0,#93009B
34.0,70.0,-4.0,#AA0059
34.0,70.0,4.0,#AC004D
34.0,72.0,20.0,#B20035
34.0,76.0,-52.0,#9700A5
34.0,78.0,-46.0,#9E009B
34.0,78.0,0.0,#B40053
34.0,82.0,20.0,#BD0036
34.0,84.0,-42.0,#A90094
34.0,84.0,-30.0,#B00081
34.0,86.0,-36.0,#AF008B
34.0,88.0,-110.0,#4100FF
34.0,90.0,-46.0,#AE009B
34.0,92.0,-40.0,#B40091
34.0,92.0,-30.0,#B90082
34.0,92.0,8.0,#C50048
34.0,94.0,-106.0,#6300FF
34.0,94.0,-86.0,#8C00DE
34.0,102.0,-24.0,#C80079
34.0,112.0,-50.0,#C700A2
35.0,-128.0,0.0,#006F50
35.0,-120.0,-4.0,#006E57
35.0,-118.0,20.0,#006D2F
35.0,-112.0,6.0,#006D47
35.0,-98.0,32.0,#006B17
35.0,-98.0,50.0,#006B00
35.0,-92.0,-14.0,#006C67
35.0,-76.0,52.0,#006800
35.0,-74.0,28.0,#006821
35.0,-72.0,4.0,#00684A
35.0,-64.0,12.0,#00663D
35.0,-64.0,54.0,#006600
35.0,-60.0,34.0,#006514
35.0,-56.0,22.0,#00642D
35.0,-54.0,-14.0,#006667
35.0,-54.0,28.0,#006421
35.0,-52.0,34.0,#006314
35.0,-50.0,-44.0,#006798
35.0,-50.0,-22.0,#006574
35.0,-50.0,56.0,#006300
35.0,-48.0,-16.0,#00646B
35.0,-46.0,-10.0,#006361
35.0,-46.0,14.0,#00623B
35.0,-40.0,34.0,#076015
35.0,-36.0,-44.0,#006498
35.0,-36.0,54.0,#275F00
35.0,-34.0,22.0,#165F2D
35.0,-30.0,-26.0,#00607B
35.0,-30.0,12.0,#165E3E
35.0,-30.0,58.0,#365D00
35.0,-28.0,-20.0,#005F71
35.0,-28.0,-12.0,#005E65
35.0,-10.0,-22.0,#145975
35.0,-10.0,-6.0,#39575C
35.0,-8.0,60.0,#5B5400
35.0,0.0,34.0,#615119
35.0,14.0,-44.0,#2F4F99
35.0,16.0,44.0,#784701
35.0,20.0,-38.0,#4D4A8F
35.0,26.0,-10.0,#734263
35.0,34.0,-8.0,#7F3B60
35.0,36.0,-64.0,#3B43BB
35.0,60.0,-104.0,#0037FF
35.0,60.0,-16.0,#9C0E6D
35.0,60.0,36.0,#AA001D
35.0,62.0,-98.0,#0031F5
35.0,66.0,-84.0,#5922DD
35.0,68.0,-100.0,#1328F9
35.0,74.0,-72.0,#8000C9
35.0,74.0,-64.0,#8B00BB
35.0,76.0,-58.0,#9400B1
35.0,76.0,42.0,#BC0015
35.0,78.0,14.0,#BA0040
35.0,80.0,-68.0,#8F00C2
35.0,82.0,46.0,#C2000F
35.0,84.0,-56.0,#A100AE
35.0,86.0,26.0,#C5002F
35.0,88.0,18.0,#C6003B
35.0,106.0,-54.0,#C000AB
35.0,112.0,-94.0,#A200EF
35.0,120.0,-68.0,#C800C3
36.0,-128.0,40.0,#007000
36.0,-122.0,44.0,#007000
36.0,-116.0,38.0,#006F07
36.0,-116.0,46.0,#006F00
36.0,-110.0,44.0,#006F00
36.0,-108.0,38.0,#006F07
36.0,-106.0,8.0,#006F46
36.0,-104.0,32.0,#006E19
36.0,-100.0,38.0,#006E07
36.0,-92.0,2.0,#006E50
36.0,-92.0,38.0,#006D08
36.0,-86.0,44.0,#006C00
36.0,-84.0,2.0,#006D50
36.0,-82.0,54.0,#006B00
36.0,-80.0,32.0,#006B1A
36.0,-76.0,20.0,#006B32
36.0,-76.0,38.0,#006B09
36.0,-72.0,-12.0,#006C67
36.0,-72.0,58.0,#006A00
36.0,-70.0,-6.0,#006B5D
36.0,-60.0,2.0,#006950
36.0,-58.0,8.0,#006846
36.0,-52.0,2.0,#006750
36.0,-50.0,8.0,#006647
36.0,-42.0,26.0,#006328
36.0,-38.0,40.0,#1D6206
36.0,-38.0,60.0,#266200
36.0,-30.0,28.0,#2D6025
36.0,-28.0,-48.0,#0064A2
36.0,-28.0,52.0,#3B5F00
36.0,-24.0,2.0,#1F5F51
36.0,-24.0,58.0,#445D00
36.0,-22.0,-52.0,#0063A8
36.0,-20.0,8.0,#345D47
36.0,-18.0,-46.0,#00619F
36.0,-18.0,14.0,#3E5C3E
36.0,-18.0,22.0,#435C30
36.0,-16.0,-54.0,#0061AC
36.0,-16.0,44.0,#4F5A00
36.0,-16.0,60.0,#515A00
36.0,-12.0,-48.0,#005FA2
36.0,-12.0,50.0,#565900
36.0,-8.0,24.0,#55572D
36.0,-8.0,32.0,#58571F
36.0,-6.0,-68.0,#005FC4
36.0,-6.0,16.0,#55573B
36.0,-2.0,20.0,#5D5534
36.0,-2.0,60.0,#655400
36.0,0.0,-54.0,#005AAC
36.0,0.0,44.0,#665300
36.0,2.0,-64.0,#005BBD
36.0,2.0,-48.0,#0058A2
36.0,2.0,16.0,#61533B
36.0,4.0,10.0,#615245
36.0,4.0,22.0,#665131
36.0,6.0,40.0,#6D500E
36.0,8.0,-52.0,#0056A9
36.0,8.0,-44.0,#16559C
36.0,8.0,46.0,#714F00
36.0,10.0,-38.0,#365392
36.0,10.0,-24.0,#4F517B
36.0,10.0,34.0,#714E1C
36.0,14.0,-70.0,#0056C7
36.0,14.0,16.0,#724C3C
36.0,14.0,28.0,#754B28
36.0,20.0,-74.0,#0053CE
36.0,20.0,-58.0,#0550B3
36.0,22.0,-44.0,#494C9C
36.0,22.0,-30.0,#5E4A85
36.0,22.0,40.0,#814511
36.0,22.0,48.0,#824500
36.0,26.0,-38.0,#5C4892
36.0,32.0,-42.0,#614499
36.0,32.0,20.0,#8A3D36
36.0,34.0,60.0,#913A00
36.0,36.0,-74.0,#0048CE
36.0,38.0,-84.0,#0049E0
36.0,42.0,-78.0,#1243D5
36.0,44.0,12.0,#963044
36.0,48.0,-82.0,#213FDC
36.0,48.0,34.0,#9F2821
36.0,50.0,-76.0,#463AD2
36.0,50.0,8.0,#9C274A
36.0,54.0,30.0,#A51C28
36.0,58.0,-34.0,#92208C
36.0,58.0,42.0,#AB0D13
36.0,62.0,-72.0,#6D27CB
36.0,66.0,24.0,#B20033
36.0,68.0,-60.0,#890DB7
36.0,68.0,-24.0,#A5007D
36.0,70.0,14.0,#B40042
36.0,72.0,-10.0,#B00067
36.0,74.0,-80.0,#7704D9
36.0,74.0,-22.0,#AD007A
36.0,78.0,62.0,#C20000
36.0,82.0,-88.0,#7800E7
36.0,82.0,-22.0,#B7007A
36.0,84.0,6.0,#C3004F
36.0,84.0,40.0,#C7001C
36.0,90.0,32.0,#CD0029
36.0,102.0,-102.0,#8600FF
36.0,102.0,-36.0,#C90091
36.0,106.0,-46.0,#C800A1
36.0,108.0,-100.0,#9500FD
36.0,110.0,-34.0,#D3008E
36.0,118.0,-74.0,#C400D0
36.0,124.0,-86.0,#C100E4
37.0,-120.0,8.0,#007348
37.0,-112.0,-12.0,#007469
37.0,-112.0,-4.0,#00735C
37.0,-112.0,12.0,#007341
37.0,-106.0,-16.0,#00736F
37.0,-98.0,-20.0,#007376
37.0,-90.0,-24.0,#00727C
37.0,-84.0,-28.0,#007183
37.0,-80.0,-8.0,#006F62
37.0,-76.0,-32.0,#00708A
37.0,-76.0,14.0,#006E3E
37.0,-70.0,-34.0,#00708D
37.0,-70.0,20.0,#006D34
37.0,-70.0,44.0,#006C00
37.0,-68.0,34.0,#006C19
37.0,-64.0,-38.0,#006F94
37.0,-64.0,40.0,#006B06
37.0,-60.0,-10.0,#006C66
37.0,-60.0,62.0,#006A00
37.0,-58.0,-42.0,#006E9A
37.0,-56.0,-4.0,#006B5C
37.0,-50.0,-38.0,#006C94
37.0,-50.0,-30.0,#006B86
37.0,-48.0,62.0,#006700
37.0,-44.0,-42.0,#006B9A
37.0,-44.0,-34.0,#006A8D
37.0,-44.0,-2.0,#006859
37.0,-42.0,-28.0,#006983
37.0,-40.0,4.0,#006650
37.0,-38.0,-38.0,#006994
37.0,-36.0,48.0,#2A6400
37.0,-30.0,-34.0,#00668D
37.0,-30.0,44.0,#376200
37.0,-28.0,-4.0,#00635D
37.0,-28.0,20.0,#2E6236
37.0,-24.0,-38.0,#006494
37.0,-24.0,-30.0,#006387
37.0,-24.0,26.0,#3C602B
37.0,-24.0,42.0,#436005
37.0,-22.0,-6.0,#156160
37.0,-20.0,-24.0,#00627D
37.0,-20.0,-16.0,#006170
37.0,-18.0,-40.0,#006297
37.0,-16.0,-2.0,#345E5A
37.0,-16.0,28.0,#4C5D28
37.0,-12.0,-42.0,#00609B
37.0,-8.0,-28.0,#065D84
37.0,-6.0,40.0,#5F580F
37.0,-4.0,-14.0,#415A6D
37.0,-4.0,-6.0,#4A5960
37.0,-2.0,-32.0,#1D5B8A
37.0,2.0,-72.0,#005FCD
37.0,2.0,-4.0,#57565D
37.0,4.0,-34.0,#30588E
37.0,4.0,-14.0,#52566D
37.0,4.0,2.0,#5F5554
37.0,4.0,62.0,#705300
37.0,6.0,-8.0,#5B5464
37.0,8.0,-74.0,#005CD1
37.0,12.0,-10.0,#635167
37.0,14.0,-78.0,#005AD8
37.0,14.0,4.0,#6F4F51
37.0,16.0,-20.0,#614F77
37.0,16.0,62.0,#7F4C00
37.0,18.0,-14.0,#6A4E6E
37.0,20.0,-80.0,#0057DB
37.0,20.0,16.0,#7C4A3E
37.0,20.0,30.0,#804927
37.0,22.0,22.0,#814835
37.0,22.0,60.0,#864700
37.0,24.0,-22.0,#6C4A7B
37.0,28.0,50.0,#8C4200
37.0,30.0,-56.0,#464BB3
37.0,36.0,-58.0,#5146B6
37.0,40.0,48.0,#9A3602
37.0,46.0,-56.0,#6A3CB3
37.0,46.0,-40.0,#7E3898
37.0,46.0,20.0,#9D2F3A
37.0,48.0,58.0,#A42A00
37.0,50.0,-20.0,#932E78
37.0,52.0,-14.0,#992A6F
37.0,52.0,16.0,#A32540
37.0,52.0,48.0,#A82305
37.0,54.0,-68.0,#6635C7
37.0,56.0,-98.0,#003EFB
37.0,56.0,-22.0,#9A247C
37.0,60.0,-40.0,#932199
37.0,64.0,42.0,#B50017
37.0,66.0,48.0,#B8000A
37.0,68.0,-72.0,#7B1CCE
37.0,70.0,30.0,#BA002C
37.0,70.0,38.0,#BB001F
37.0,72.0,-88.0,#651CEA
37.0,74.0,-36.0,#A90093
37.0,76.0,-30.0,#AF0089
37.0,76.0,24.0,#C00036
37.0,80.0,52.0,#C70006
37.0,84.0,34.0,#CA0027
37.0,88.0,-16.0,#C40073
37.0,90.0,-2.0,#CA005E
37.0,92.0,-94.0,#8400F5
37.0,94.0,-80.0,#9D00DC
37.0,94.0,-22.0,#C8007D
37.0,96.0,-16.0,#CD0074
37.0,96.0,12.0,#D40049
37.0,98.0,-90.0,#9600EE
37.0,98.0,-2.0,#D4005E
37.0,104.0,-16.0,#D60074
37.0,106.0,-78.0,#B200D9
37.0,106.0,-66.0,#BD00C5
37.0,112.0,-64.0,#C700C2
37.0,112.0,-42.0,#D5009D
38.0,-14.0,-66.0,#0067C6
38.0,-10.0,-60.0,#0064BC
38.0,14.0,-58.0,#0058B8
38.0,18.0,-2.0,#744F5D
38.0,22.0,4.0,#7D4C54
38.0,24.0,-52.0,#4251AF
38.0,24.0,10.0,#824A4A
38.0,26.0,-64.0,#1752C3
38.0,30.0,-72.0,#0050D1
38.0,32.0,-80.0,#0051DE
38.0,34.0,-20.0,#80447A
38.0,34.0,-2.0,#8A425E
38.0,34.0,28.0,#93402E
38.0,36.0,-14.0,#864171
38.0,38.0,-32.0,#7C428E
38.0,40.0,-48.0,#6D43A8
38.0,40.0,-26.0,#843F84
38.0,44.0,-70.0,#4C44CD
38.0,44.0,-14.0,#913871
38.0,46.0,-50.0,#763DAC
38.0,46.0,-30.0,#89388B
38.0,46.0,52.0,#A53000
38.0,48.0,-64.0,#643EC3
38.0,48.0,28.0,#A42E2F
38.0,52.0,-32.0,#91318E
38.0,52.0,64.0,#AC2600
38.0,56.0,-74.0,#6237D4
38.0,56.0,-60.0,#7A32BD
38.0,56.0,-6.0,#A42465
38.0,58.0,0.0,#A91E5C
38.0,58.0,16.0,#AD1B43
38.0,60.0,-84.0,#5335E6
38.0,62.0,-22.0,#A4187E
38.0,62.0,6.0,#AF0E52
38.0,64.0,-2.0,#AF055F
38.0,66.0,64.0,#BC0000
38.0,68.0,-66.0,#871CC7
38.0,72.0,-96.0,#5225FB
38.0,76.0,-16.0,#B80075
38.0,78.0,36.0,#C70025
38.0,80.0,-96.0,#6907FB
38.0,86.0,-98.0,#7200FF
38.0,92.0,-58.0,#B400BA
38.0,92.0,-8.0,#CE0069
38.0,94.0,-52.0,#BB00B0
38.0,98.0,-46.0,#C400A6
38.0,100.0,-70.0,#B400CE
38.0,100.0,-58.0,#BF00BA
38.0,100.0,-8.0,#D7006A
38.0,118.0,-60.0,#D500BE
39.0,-128.0,6.0,#007A50
39.0,-128.0,14.0,#007A42
39.0,-128.0,22.0,#007934
39.0,-128.0,30.0,#007924
39.0,-128.0,46.0,#007900
39.0,-122.0,50.0,#007800
39.0,-120.0,14.0,#007942
39.0,-120.0,30.0,#007925
39.0,-112.0,18.0,#00783B
39.0,-112.0,26.0,#00782D
39.0,-112.0,34.0,#00781C
39.0,-106.0,-4.0,#007860
39.0,-106.0,48.0,#007700
39.0,-104.0,2.0,#007857
39.0,-104.0,18.0,#00773C
39.0,-104.0,26.0,#00772D
39.0,-102.0,-10.0,#00786A
39.0,-98.0,-4.0,#007761
39.0,-96.0,18.0,#00763C
39.0,-96.0,26.0,#00762D
39.0,-92.0,-6.0,#007764
39.0,-88.0,8.0,#00754D
39.0,-88.0,16.0,#00753F
39.0,-88.0,24.0,#007531
39.0,-88.0,32.0,#007521
39.0,-88.0,54.0,#007400
39.0,-86.0,-8.0,#007667
39.0,-84.0,38.0,#007412
39.0,-80.0,-22.0,#00767E
39.0,-80.0,-14.0,#007571
39.0,-80.0,26.0,#00742E
39.0,-74.0,-26.0,#007585
39.0,-72.0,-20.0,#00747B
39.0,-70.0,52.0,#007100
39.0,-66.0,-24.0,#007382
39.0,-66.0,4.0,#007254
39.0,-64.0,26.0,#00712E
39.0,-64.0,48.0,#007000
39.0,-62.0,-32.0,#00738F
39.0,-60.0,-26.0,#007285
39.0,-58.0,46.0,#006F00
39.0,-58.0,54.0,#006F00
39.0,-56.0,-36.0,#007296
39.0,-56.0,-20.0,#00717B
39.0,-54.0,40.0,#006E0E
39.0,-52.0,14.0,#006E43
39.0,-52.0,48.0,#006D00
39.0,-48.0,42.0,#006C08
39.0,-46.0,50.0,#066C00
39.0,-42.0,-52.0,#0070B0
39.0,-42.0,-22.0,#006D7F
39.0,-40.0,-16.0,#006C75
39.0,-40.0,14.0,#006B44
39.0,-36.0,-56.0,#006FB7
39.0,-36.0,-24.0,#006C82
39.0,-36.0,-4.0,#006A61
39.0,-34.0,-18.0,#006B78
39.0,-34.0,2.0,#006A58
39.0,-30.0,-58.0,#006EBB
39.0,-24.0,-62.0,#006CC2
39.0,-20.0,48.0,#506300
39.0,-18.0,-34.0,#006793
39.0,-18.0,54.0,#556200
39.0,-14.0,6.0,#466252
39.0,-12.0,12.0,#4F6148
39.0,-12.0,20.0,#54613B
39.0,-6.0,-40.0,#00629D
39.0,-6.0,10.0,#585E4B
39.0,-6.0,46.0,#665D01
39.0,-4.0,0.0,#555E5C
39.0,-4.0,52.0,#6A5C00
39.0,-2.0,6.0,#5D5C52
39.0,2.0,50.0,#725900
39.0,4.0,56.0,#755800
39.0,6.0,-26.0,#4B5B86
39.0,6.0,16.0,#6E5842
39.0,10.0,8.0,#70564F
39.0,18.0,52.0,#864F00
39.0,24.0,-88.0,#005AEF
39.0,26.0,16.0,#894A43
39.0,26.0,36.0,#8E4921
39.0,28.0,0.0,#86495D
39.0,28.0,42.0,#914715
39.0,30.0,-92.0,#0058F6
39.0,30.0,56.0,#954500
39.0,32.0,-32.0,#754A90
39.0,32.0,12.0,#90454A
39.0,32.0,34.0,#954425
39.0,34.0,-48.0,#654BAB
39.0,34.0,-26.0,#7E4787
39.0,34.0,40.0,#98421A
39.0,36.0,-94.0,#0054FA
39.0,36.0,54.0,#9C3F00
39.0,38.0,8.0,#963F51
39.0,40.0,-6.0,#933F67
39.0,40.0,36.0,#9F3B23
39.0,40.0,66.0,#A23B00
39.0,42.0,-98.0,#0050FF
39.0,42.0,0.0,#983C5D
39.0,42.0,42.0,#A23917
39.0,44.0,6.0,#9D3954
39.0,48.0,-102.0,#004CFF
39.0,48.0,-4.0,#9E3464
39.0,50.0,2.0,#A3315A
39.0,54.0,36.0,#AF2624
39.0,58.0,64.0,#B61B00
39.0,68.0,-38.0,#A50D9B
39.0,72.0,62.0,#C60000
39.0,78.0,-4.0,#C20065
39.0,78.0,4.0,#C50059
39.0,80.0,-102.0,#5B16FF
39.0,80.0,-82.0,#8800E5
39.0,80.0,-40.0,#B4009F
39.0,82.0,-34.0,#BA0095
39.0,84.0,-48.0,#B400AC
39.0,84.0,-10.0,#C7006F
39.0,88.0,-42.0,#BD00A2
39.0,88.0,12.0,#D2004D
39.0,90.0,-70.0,#A900D1
39.0,90.0,-36.0,#C30098
39.0,96.0,-38.0,#CA009C
39.0,96.0,6.0,#DA0057
39.0,102.0,-84.0,#AB00E9
39.0,108.0,-28.0,#DD008C
39.0,110.0,-88.0,#B300F0
39.0,116.0,-52.0,#DB00B3
40.0,-98.0,4.0,#007A56
40.0,-96.0,-12.0,#007A70
40.0,-96.0,10.0,#00794C
40.0,-96.0,46.0,#007800
40.0,-92.0,-18.0,#007A7A
40.0,-82.0,8.0,#00774F
40.0,-82.0,48.0,#007600
40.0,-78.0,0.0,#00775D
40.0,-76.0,6.0,#007653
40.0,-64.0,-18.0,#00757A
40.0,-64.0,-2.0,#007460
40.0,-60.0,20.0,#00723B
40.0,-58.0,26.0,#007231
40.0,-56.0,32.0,#007125
40.0,-52.0,-8.0,#00726A
40.0,-52.0,20.0,#00703C
40.0,-50.0,-48.0,#0075AC
40.0,-50.0,26.0,#007031
40.0,-48.0,32.0,#006F25
40.0,-46.0,18.0,#006F3F
40.0,-38.0,-10.0,#006E6E
40.0,-38.0,20.0,#0D6D3C
40.0,-36.0,-48.0,#0071AD
40.0,-36.0,26.0,#236C31
40.0,-36.0,34.0,#2B6C22
40.0,-34.0,10.0,#096C4D
40.0,-32.0,-12.0,#006C71
40.0,-32.0,16.0,#246B43
40.0,-28.0,8.0,#266A50
40.0,-26.0,-16.0,#006A78
40.0,-26.0,14.0,#356947
40.0,-26.0,36.0,#44681E
40.0,-20.0,34.0,#4F6623
40.0,-16.0,-28.0,#00688B
40.0,-14.0,-22.0,#0C6682
40.0,-14.0,38.0,#5A631B
40.0,-12.0,-16.0,#2E6578
40.0,-10.0,-2.0,#496361
40.0,-8.0,4.0,#536258
40.0,-4.0,-48.0,#0065AD
40.0,-2.0,-26.0,#386188
40.0,-2.0,12.0,#635F4B
40.0,0.0,-20.0,#49607F
40.0,0.0,-12.0,#535F72
40.0,4.0,34.0,#745B25
40.0,8.0,-64.0,#0061C8
40.0,10.0,0.0,#6E595F
40.0,10.0,52.0,#7F5700
40.0,10.0,60.0,#805700
40.0,16.0,-38.0,#51599C
40.0,16.0,38.0,#85531E
40.0,18.0,-50.0,#3B59B1
40.0,20.0,-68.0,#005BCF
40.0,24.0,-6.0,#805069
40.0,26.0,-78.0,#0059E1
40.0,28.0,-26.0,#774F89
40.0,28.0,-18.0,#7D4E7C
40.0,30.0,-12.0,#854B72
40.0,30.0,64.0,#994800
40.0,38.0,-40.0,#7948A0
40.0,40.0,18.0,#9E3F43
40.0,40.0,26.0,#A03E36
40.0,42.0,-20.0,#904180
40.0,42.0,60.0,#A73B00
40.0,44.0,-88.0,#004EF2
40.0,50.0,-92.0,#0049FA
40.0,52.0,-42.0,#8E38A4
40.0,54.0,58.0,#B42800
40.0,56.0,-90.0,#3442F6
40.0,56.0,-50.0,#8C35B1
40.0,58.0,24.0,#B5213B
40.0,60.0,54.0,#BB1900
40.0,62.0,-54.0,#912BB8
40.0,64.0,-48.0,#9A25AE
40.0,64.0,-10.0,#B21670
40.0,64.0,14.0,#BA0E4B
40.0,64.0,30.0,#BD0932
40.0,70.0,-54.0,#9D16B8
40.0,70.0,-46.0,#A50FAB
40.0,70.0,-4.0,#BC0067
40.0,70.0,4.0,#BE005B
40.0,72.0,46.0,#C80017
40.0,74.0,52.0,#CB000A
40.0,74.0,68.0,#CB0000
40.0,76.0,-48.0,#AB00AE
40.0,76.0,18.0,#C90045
40.0,80.0,10.0,#CC0052
40.0,82.0,-74.0,#9A00DB
40.0,82.0,-60.0,#AA00C3
40.0,82.0,16.0,#CF0049
40.0,86.0,50.0,#D80013
40.0,86.0,58.0,#D80000
40.0,88.0,-78.0,#9F00E2
40.0,92.0,-88.0,#9800F3
40.0,92.0,-28.0,#CD008E
40.0,92.0,24.0,#DC003E
40.0,94.0,-64.0,#B700CA
40.0,96.0,-98.0,#8F00FF
40.0,98.0,20.0,#E20044
40.0,100.0,-78.0,#B200E2
40.0,100.0,-28.0,#D7008E
40.0,102.0,-22.0,#DB0085
40.0,116.0,-96.0,#B600FF
40.0,116.0,-80.0,#C800E6
40.0,122.0,-94.0,#C200FE
41.0,-128.0,-2.0,#008062
41.0,-122.0,-6.0,#008068
41.0,-120.0,0.0,#007F5F
41.0,-120.0,24.0,#007E35
41.0,-120.0,40.0,#007E10
41.0,-114.0,58.0,#007D00
41.0,-112.0,2.0,#007E5B
41.0,-106.0,54.0,#007C00
41.0,-100.0,52.0,#007C00
41.0,-98.0,58.0,#007B00
41.0,-88.0,2.0,#007B5C
41.0,-86.0,-14.0,#007C76
41.0,-86.0,60.0,#007900
41.0,-78.0,54.0,#007800
41.0,-76.0,60.0,#007800
41.0,-74.0,-6.0,#007969
41.0,-72.0,0.0,#00785F
41.0,-72.0,26.0,#007732
41.0,-70.0,62.0,#007700
41.0,-68.0,-10.0,#007870
41.0,-68.0,14.0,#007748
41.0,-64.0,56.0,#007500
41.0,-62.0,10.0,#00764F
41.0,-54.0,62.0,#007300
41.0,-50.0,-20.0,#007580
41.0,-48.0,-14.0,#007476
41.0,-48.0,56.0,#097100
41.0,-42.0,30.0,#0E702C
41.0,-42.0,38.0,#1B701B
41.0,-42.0,62.0,#2A7000
41.0,-40.0,44.0,#286F08
41.0,-34.0,64.0,#3F6D00
41.0,-30.0,-44.0,#0071A9
41.0,-30.0,56.0,#456C00
41.0,-28.0,62.0,#4A6B00
41.0,-26.0,-52.0,#0071B6
41.0,-24.0,-46.0,#006FAC
41.0,-22.0,66.0,#556900
41.0,-18.0,18.0,#4D6842
41.0,-16.0,64.0,#5F6600
41.0,-12.0,-8.0,#40676D
41.0,-12.0,46.0,#626506
41.0,-10.0,60.0,#676400
41.0,-10.0,68.0,#686400
41.0,-6.0,20.0,#636340
41.0,-4.0,26.0,#696135
41.0,-4.0,66.0,#716100
41.0,-2.0,-62.0,#0068C8
41.0,0.0,0.0,#616161
41.0,0.0,40.0,#725F1A
41.0,2.0,6.0,#685F57
41.0,2.0,26.0,#715E36
41.0,4.0,-44.0,#1163A9
41.0,4.0,68.0,#7C5C00
41.0,8.0,26.0,#7A5B36
41.0,10.0,-48.0,#2360B0
41.0,10.0,-18.0,#625D7E
41.0,12.0,68.0,#865800
41.0,14.0,22.0,#81573D
41.0,14.0,46.0,#86570C
41.0,16.0,-28.0,#625A8F
41.0,18.0,8.0,#815554
41.0,24.0,70.0,#954F00
41.0,26.0,28.0,#924E34
41.0,32.0,-86.0,#0059F2
41.0,32.0,-66.0,#3B55CF
41.0,32.0,70.0,#9F4800
41.0,38.0,-68.0,#4A50D2
41.0,40.0,-62.0,#5E4DC8
41.0,48.0,12.0,#A9384F
41.0,48.0,38.0,#AF3624
41.0,48.0,70.0,#B13500
41.0,54.0,-84.0,#4B44EE
41.0,54.0,10.0,#B02F53
41.0,56.0,70.0,#BA2700
41.0,60.0,-66.0,#8136CF
41.0,60.0,38.0,#BD1E26
41.0,62.0,-100.0,#1340FF
41.0,62.0,-28.0,#A92690
41.0,64.0,-76.0,#7933E1
41.0,64.0,70.0,#C40C00
41.0,66.0,-94.0,#5138FF
41.0,66.0,-16.0,#B5167D
41.0,66.0,56.0,#C50000
41.0,68.0,-84.0,#7230EF
41.0,68.0,-32.0,#AF1596
41.0,76.0,-60.0,#A400C5
41.0,84.0,24.0,#D6003F
41.0,86.0,-86.0,#9300F2
41.0,88.0,6.0,#D7005B
41.0,88.0,18.0,#DA0049
41.0,104.0,-50.0,#D300B5
41.0,106.0,-96.0,#A800FF
41.0,108.0,-38.0,#DF00A1
41.0,110.0,-72.0,#CA00DB
41.0,110.0,-56.0,#D700BF
41.0,116.0,-88.0,#C300F7
41.0,122.0,-80.0,#D400E9
42.0,-112.0,-8.0,#00826E
42.0,-104.0,12.0,#00804D
42.0,-80.0,16.0,#007C46
42.0,-74.0,36.0,#007A20
42.0,-70.0,-30.0,#007D93
